TICKER,DATE,TYPE,RATE,QUANTITY
TV18BRDCST.NS,6/26/20,BUY,36.15,150
BAJAJHLDNG.NS,6/29/20,BUY,2660,3
BHARTIARTL.NS,6/29/20,BUY,560,20
BHARTIARTL.NS,6/29/20,BUY,566,20
GLENMARK.NS,6/29/20,SELL,480,22
HDFCBANK.NS,6/29/20,BUY,1042,10
HDFCBANK.NS,6/29/20,BUY,1070,10
HINDUNILVR.NS,6/29/20,SELL,2180,5
HINDUNILVR.NS,6/29/20,SELL,2180,5
JBCHEPHARM.NS,6/29/20,SELL,694,17
LAURUSLABS.NS,6/29/20,BUY,510,20
N100.NS,6/29/20,BUY,734,8
N100.NS,6/29/20,BUY,734,7
RELIANCE.NS,6/29/20,BUY,1735,5
BANKBEES.NS,6/30/20,BUY,218,200
BANKBEES.NS,6/30/20,SELL,215,200
GLENMARK.NS,6/30/20,BUY,456,25
HEROMOTOCO.NS,6/30/20,BUY,2518,8
JBCHEPHARM.NS,6/30/20,SELL,708,17
LAURUSLABS.NS,6/30/20,SELL,522,20
PERSISTENT.NS,6/30/20,BUY,637,20
BANKBEES.NS,7/1/20,BUY,215.5,100
BANKBEES.NS,7/1/20,BUY,221,100
BANKBEES.NS,7/1/20,SELL,220.7,50
BANKBEES.NS,7/1/20,SELL,220.5,50
CONTROLPR.NS,7/1/20,BUY,188,30
ESCORTS.NS,7/1/20,BUY,1030,5
GLENMARK.NS,7/1/20,BUY,430,35
GLENMARK.NS,7/1/20,BUY,435,30
HDFCBANK.NS,7/1/20,SELL,1093,10
HEROMOTOCO.NS,7/1/20,SELL,2545,8
KOTAKBANK.NS,7/1/20,BUY,1360,10
MAYURUNIQ.NS,7/1/20,BUY,215,25
QUESS.NS,7/1/20, BUY,348,15
RELIANCE.NS,7/1/20,SELL,1724,5
BANKBEES.NS,7/2/20,SELL,223,100
CRISIL.NS,7/2/20,SELL,1689,4
DIVISLAB.NS,7/2/20,BUY,2140,5
HDFCBANK.NS,7/2/20,BUY,1098,10
HDFCBANK.NS,7/2/20,SELL,1098,10
HDFCBANK.NS,7/2/20,SELL,1098,10
HDFCLIFE.NS,7/2/20,SELL,547,21
HINDUNILVR.NS,7/2/20,BUY,2151,5
KOTAKBANK.NS,7/2/20,BUY,1349,10
KOTAKBANK.NS,7/2/20,SELL,1368,10
KOTAKBANK.NS,7/2/20,SELL,1360,10
LT.NS,7/2/20,BUY,932,11
RELIANCE.NS,7/2/20,BUY,1751,2
RELIANCE.NS,7/2/20,BUY,1751,8
RELIANCE.NS,7/2/20,SELL,1745,5
TORNTPHARM.NS,7/2/20,BUY,2340,3
BAJAJHLDNG.NS,7/3/20,SELL,2598,3
BHARTIARTL.NS,7/3/20,SELL,580,20
HDFCBANK.NS,7/3/20,BUY,1070,10
HINDUNILVR.NS,7/3/20,SELL,2170,5
HINDUNILVR.NS,7/3/20,SELL,2179,5
KOTAKBANK.NS,7/3/20,BUY,1358,10
MUTHOOTFIN.NS,7/3/20,SELL,1130,10
PIIND.NS,7/3/20,SELL,1598,7
QUESS.NS,7/3/20,SELL,359,15
RELAXO.NS,7/3/20,BUY,640,20
RELIANCE.NS,7/3/20,BUY,1788,10
RELIANCE.NS,7/3/20,SELL,1780,10
RELIANCE.NS,7/3/20,SELL,1777,4
RELIANCE.NS,7/3/20,SELL,1778,4
SHILPAMED.NS,7/3/20,BUY,480,12
SHILPAMED.NS,7/3/20,BUY,480,10
DRREDDY.NS,7/6/20,BUY,3892,2
DRREDDY.NS,7/6/20,BUY,3892,1
HDFCBANK.NS,7/6/20,SELL,1103,10
IEX.NS,7/6/20,SELL,192,30
KOTAKBANK.NS,7/6/20,SELL,1366,10
RELAXO.NS,7/6/20,SELL,668,15
RELIANCE.NS,7/6/20,BUY,1854,4
RELIANCE.NS,7/6/20,SELL,1828,4
RELIANCE.NS,7/6/20,SELL,1845,6
TATACHEM.NS,7/6/20,SELL,310,18
APLLTD.NS,7/7/20,BUY,901,11
ASIANPAINT.NS,7/7/20,BUY,1730,10
AXISBANK.NS,7/7/20,BUY,430,25
BANKBEES.NS,7/7/20,BUY,223,100
BANKBEES.NS,7/7/20,BUY,227,100
HDFCBANK.NS,7/7/20,BUY,1100,10
ICICIBANK.NS,7/7/20,BUY,365,30
INDUSINDBK.NS,7/7/20,BUY,502,20
KOTAKBANK.NS,7/7/20,BUY,1360,10
MCX.NS,7/7/20,BUY,1292,10
RELIANCE.NS,7/7/20,BUY,1822,4
SBIN.NS,7/7/20,BUY,185.5,60
AXISBANK.NS,7/8/20,SELL,447,25
BANKBEES.NS,7/8/20,BUY,229,100
BANKBEES.NS,7/8/20,SELL,228.8,200
DMART.NS,7/8/20,SELL,2369,9
HDFCBANK.NS,7/8/20,SELL,1114,10
ICICIBANK.NS,7/8/20,SELL,375,30
INDUSINDBK.NS,7/8/20,SELL,547,20
KOTAKBANK.NS,7/8/20,SELL,1374,10
RELAXO.NS,7/8/20,SELL,648,20
RELIANCE.NS,7/8/20,SELL,1815,4
SBIN.NS,7/8/20,SELL,190.7,60
BANKBEES.NS,7/9/20,SELL,230,100
DMART.NS,7/9/20,BUY,2352,5
ESCORTS.NS,7/9/20,SELL,1120,5
FIEMIND.NS,7/9/20,SELL,453,15
INDUSINDBK.NS,7/9/20,BUY,557,20
KOTAKBANK.NS,7/9/20,BUY,1360,10
RELIANCE.NS,7/9/20,BUY,1791,1
RELIANCE.NS,7/9/20,BUY,1791,4
SHILPAMED.NS,7/9/20,SELL,512,10
TATACONSUM.NS,7/9/20,SELL,435,16
BANKBEES.NS,7/10/20,BUY,229,100
HDFCBANK.NS,7/10/20,BUY,1103,10
HDFCBANK.NS,7/10/20,BUY,1115,10
HDFCBANK.NS,7/10/20,SELL,1106,10
HEROMOTOCO.NS,7/10/20,BUY,2680,4
HINDUNILVR.NS,7/10/20,SELL,2198,5
ICICIBANK.NS,7/10/20,BUY,367,30
ICICIBANK.NS,7/10/20,SELL,363,30
KOTAKBANK.NS,7/10/20,SELL,1358,10
LT.NS,7/10/20,SELL,935,11
MARUTI.NS,7/10/20,BUY,5968,1
MCX.NS,7/10/20,SELL,1320,10
SBIN.NS,7/10/20,BUY,196.4,55
BANKBEES.NS,7/14/20,BUY,219,100
RELIANCE.NS,7/14/20,SELL,1898,8
AMARAJABAT.NS,7/15/20,SELL,697,5
ASIANPAINT.NS,7/15/20,SELL,1702,10
BANDHANBNK.NS,7/15/20,SELL,360,15
BANKBEES.NS,7/15/20,SELL,217.5,100
BANKBEES.NS,7/15/20,SELL,217,100
BHARATFORG.NS,7/15/20,SELL,375,9
DMART.NS,7/15/20,SELL,2185,5
GRAPHITE.NS,7/15/20,SELL,172,45
HDFCBANK.NS,7/15/20,SELL,1067,10
HEROMOTOCO.NS,7/15/20,SELL,2635,4
HINDUNILVR.NS,7/15/20,SELL,2243,5
INDUSINDBK.NS,7/15/20,SELL,522,20
LT.NS,7/15/20,BUY,913,12
MARUTI.NS,7/15/20,SELL,5835,1
RELIANCE.NS,7/15/20,BUY,1953,5
RELIANCE.NS,7/15/20,SELL,1945,5
RELIANCE.NS,7/15/20,SELL,1925,2
ALKYLAMINE.NS,7/16/20,BUY,2240,3
DMART.NS,7/16/20,BUY,2010,5
HINDUNILVR.NS,7/16/20,BUY,2260,5
HINDUNILVR.NS,7/16/20,BUY,2250,5
HINDUNILVR.NS,7/16/20,BUY,2261,5
INFY.NS,7/16/20,SELL,935,7
IPCALAB.NS,7/16/20,BUY,1640,3
LT.NS,7/16/20,SELL,914,12
PERSISTENT.NS,7/16/20,SELL,786,20
RELIANCE.NS,7/16/20,BUY,1835,5
RELIANCE.NS,7/16/20,BUY,1830,3
RELIANCE.NS,7/16/20,BUY,1830,2
BAJAJCON.NS,7/17/20,BUY,182,69
BODALCHEM.NS,7/17/20,BUY,76.5,100
HINDUNILVR.NS,7/17/20,SELL,2320,15
INFY.NS,7/17/20,BUY,910,10
RELIANCE.NS,7/17/20,BUY,1841,5
RELIANCE.NS,7/17/20,SELL,1850,5
SBIN.NS,7/17/20,SELL,187,55
SUVEN.NS,7/17/20,BUY,38.6,130
SUVEN.NS,7/17/20,BUY,38.6,130
WIPRO.NS,7/17/20,BUY,260,40
WIPRO.NS,7/17/20,BUY,259,40
CIPLA.NS,7/20/20,BUY,677,9
HDFC.NS,7/20/20,BUY,1815,12
HDFCAMC.NS,7/20/20,BUY,2469,2
HDFCAMC.NS,7/20/20,BUY,2469,6
HINDUNILVR.NS,7/20/20,BUY,2304,10
ICICIPRULI.NS,7/20/20,BUY,439,12
ICICIPRULI.NS,7/20/20,BUY,439,37
ALKYLAMINE.NS,7/21/20,SELL,2288,3
APLLTD.NS,7/21/20,SELL,1009,11
BHARTIARTL.NS,7/21/20,SELL,577,20
BODALCHEM.NS,7/21/20,SELL,81.5,100
COROMANDEL.NS,7/21/20,SELL,805,15
HDFC.NS,7/21/20,SELL,1890,6
HDFC.NS,7/21/20,SELL,1883,6
HDFCAMC.NS,7/21/20,BUY,2500,8
HINDUNILVR.NS,7/21/20,SELL,2347,10
ICICIPRULI.NS,7/21/20,BUY,445,24
ICICIPRULI.NS,7/21/20,SELL,442,37
INFY.NS,7/21/20,SELL,947,10
LUPIN.NS,7/21/20,BUY,868,13
MGL.NS,7/21/20,BUY,1001,5
N100.NS,7/21/20,SELL,802,8
RELIANCE.NS,7/21/20,SELL,1940,5
TATACONSUM.NS,7/21/20,SELL,423,10
TV18BRDCST.NS,7/21/20,SELL,37.75,150
WIPRO.NS,7/21/20,SELL,278,40
AARTIIND.NS,7/22/20,BUY,904,11
AUROPHARMA.NS,7/22/20,SELL,835,15
AXISBANK.NS,7/22/20,BUY,463,12
AXISBANK.NS,7/22/20,BUY,463,13
AXISBANK.NS,7/22/20,SELL,469,13
BHARTIARTL.NS,7/22/20,BUY,570,20
HDFC.NS,7/22/20,BUY,1872,8
HDFCAMC.NS,7/22/20,SELL,2515,8
ICICIBANK.NS,7/22/20,BUY,379,15
AARTIIND.NS,7/23/20,SELL,924,11
AXISBANK.NS,7/23/20,BUY,473,40
AXISBANK.NS,7/23/20,BUY,461,25
CADILAHC.NS,7/23/20,BUY,368,15
CADILAHC.NS,7/23/20,BUY,368,15
HDFCAMC.NS,7/23/20,SELL,2500,6
HEROMOTOCO.NS,7/23/20,BUY,2768,4
HINDUNILVR.NS,7/23/20,BUY,2264,5
ICICIPRULI.NS,7/23/20,SELL,452,24
ICICIPRULI.NS,7/23/20,SELL,450,12
IEX.NS,7/23/20,BUY,173,30
LT.NS,7/23/20,BUY,922,11
MARUTI.NS,7/23/20,BUY,6040,2
DMART.NS,7/24/20,SELL,2080,5
HDFCAMC.NS,7/24/20,SELL,2465,2
HEROMOTOCO.NS,7/24/20,SELL,2782,4
HINDUNILVR.NS,7/24/20,BUY,2183,5
ICICIBANK.NS,7/24/20,SELL,387,15
INFY.NS,7/24/20,BUY,915,5
INFY.NS,7/24/20,BUY,915,5
LT.NS,7/24/20,SELL,908,11
MARUTI.NS,7/24/20,SELL,6010,2
AARTIDRUGS.NS,7/27/20,SELL,1760,5
ALKYLAMINE.NS,7/27/20,BUY,2280,3
ASIANPAINT.NS,7/27/20,SELL,1735,3
AXISBANK.NS,7/27/20,BUY,433,20
HDFC.NS,7/27/20,SELL,1835,8
ICICIBANK.NS,7/27/20,BUY,375,30
ICICIBANK.NS,7/27/20,SELL,364,30
PERSISTENT.NS,7/27/20,SELL,870,10
RELIANCE.NS,7/27/20,SELL,2170,3
AARTIIND.NS,7/28/20,SELL,970,11
ASTRAZEN.NS,7/28/20,BUY,3324,2
ASTRAZEN.NS,7/28/20,BUY,3324,1
ASTRAZEN.NS,7/28/20,BUY,3324,3
AUROPHARMA.NS,7/28/20,BUY,780,12
AUROPHARMA.NS,7/28/20,BUY,780,5
AXISBANK.NS,7/28/20,BUY,433,20
AXISBANK.NS,7/28/20,SELL,437,40
AXISBANK.NS,7/28/20,SELL,438,25
AXISBANK.NS,7/28/20,SELL,438,20
AXISBANK.NS,7/28/20,SELL,436,12
COROMANDEL.NS,7/28/20,BUY,774,13
DIVISLAB.NS,7/28/20,SELL,2380,5
DIXON.NS,7/28/20,BUY,7050,1
HDFCBANK.NS,7/28/20,BUY,1085,10
HINDUNILVR.NS,7/28/20,SELL,2241,5
ICICIBANK.NS,7/28/20,BUY,357,30
ICICIBANK.NS,7/28/20,BUY,345,30
ICICIBANK.NS,7/28/20,SELL,353,30
ICICIBANK.NS,7/28/20,SELL,355,30
INFY.NS,7/28/20,SELL,951,5
IPCALAB.NS,7/28/20,BUY,1728,2
IPCALAB.NS,7/28/20,BUY,1728,4
PFIZER.NS,7/28/20,SELL,4390,2
PIIND.NS,7/28/20,BUY,1753,5
PIIND.NS,7/28/20,BUY,1753,5
AARTIDRUGS.NS,7/29/20,BUY,1710,3
AXISBANK.NS,7/29/20,BUY,442,30
AXISBANK.NS,7/29/20,SELL,446,30
BANKBEES.NS,7/29/20,BUY,223.7,100
BANKBEES.NS,7/29/20,SELL,221,100
DRREDDY.NS,7/29/20,BUY,4204,3
DRREDDY.NS,7/29/20,BUY,4204,3
DRREDDY.NS,7/29/20,SELL,4120,3
DRREDDY.NS,7/29/20,SELL,4180,3
GRANULES.NS,7/29/20,BUY,285,18
GRANULES.NS,7/29/20,BUY,285,18
ICICIBANK.NS,7/29/20,BUY,354,11
ISEC.NS,7/29/20,BUY,484,21
NESTLEIND.NS,7/29/20,BUY,16630,1
RELIANCE.NS,7/29/20,BUY,2119,5
YESBANK.NS,7/29/20,BUY,12.1,500
AXISBANK.NS,7/30/20,SELL,432,20
BAYERCROP.NS,7/30/20,BUY,5581,2
BHARTIARTL.NS,7/30/20,SELL,572,20
DRREDDY.NS,7/30/20,SELL,4510,1
GLENMARK.NS,7/30/20,SELL,444,23
HDFCBANK.NS,7/30/20,BUY,1062,5
HDFCBANK.NS,7/30/20,SELL,1076,5
HDFCBANK.NS,7/30/20,SELL,1072,5
RALLIS.NS,7/30/20,BUY,298,20
SRF.NS,7/30/20,BUY,3830,3
AARTIDRUGS.NS,7/31/20,BUY,1710,3
DRREDDY.NS,7/31/20,SELL,4492,2
INFY.NS,7/31/20,SELL,965,5
IPCALAB.NS,7/31/20,SELL,1870,4
MGL.NS,7/31/20,SELL,987,5
NAVINFLUOR.NS,7/31/20,BUY,1715,4
NAVINFLUOR.NS,7/31/20,BUY,1715,2
RELIANCE.NS,7/31/20,BUY,2057,5
RELIANCE.NS,7/31/20,SELL,2080,5
RELIANCE.NS,7/31/20,SELL,2089,5
SRF.NS,7/31/20,SELL,3788,3
AARTIIND.NS,8/3/20,BUY,1000,10
CIPLA.NS,8/3/20,BUY,720,14
GLENMARK.NS,8/3/20,SELL,459,25
LT.NS,8/3/20,BUY,915,5
LT.NS,8/3/20,BUY,915,6
MANAPPURAM.NS,8/3/20,BUY,160,65
PERSISTENT.NS,8/3/20,BUY,935,11
RELIANCE.NS,8/3/20,BUY,2040,20
STAR.NS,8/3/20,BUY,453,12
STAR.NS,8/3/20,BUY,453,13
ALKEM.NS,8/4/20,SELL,2890,3
BAJAJHLDNG.NS,8/4/20,BUY,2570,4
EXIDEIND.NS,8/4/20,BUY,163,100
HDFCBANK.NS,8/4/20,BUY,1035,5
HDFCBANK.NS,8/4/20,SELL,1048,5
HDFCBANK.NS,8/4/20,SELL,1047,5
ICICIBANK.NS,8/4/20,SELL,350,11
PIIND.NS,8/4/20,SELL,1837,5
RELIANCE.NS,8/4/20,SELL,2041,10
RELIANCE.NS,8/4/20,SELL,2046,10
SUNPHARMA.NS,8/4/20,BUY,528,20
VSTIND.NS,8/4/20,BUY,3450,3
DIXON.NS,8/6/20,SELL,7750,1
EIDPARRY.NS,8/6/20,BUY,296,35
HINDUNILVR.NS,8/6/20,SELL,2206,5
NAVINFLUOR.NS,8/6/20,SELL,1855,4
NESTLEIND.NS,8/6/20,SELL,16520,1
PFIZER.NS,8/6/20,SELL,4415,2
RELAXO.NS,8/6/20,BUY,635,25
RELIANCE.NS,8/6/20,BUY,2118,5
SCI.NS,8/6/20,BUY,55.5,360
FEDERALBNK.NS,8/7/20,BUY,53.3,300
HDFC.NS,8/7/20,BUY,1770,6
HDFCBANK.NS,8/7/20,BUY,1037,10
LUPIN.NS,8/7/20,BUY,883,12
UNICHEMLAB.NS,8/7/20,BUY,261,30
AARTIIND.NS,8/10/20,SELL,1090,10
ABBOTINDIA.NS,8/10/20,SELL,17190,1
DEEPAKNTR.NS,8/10/20,BUY,589,20
DEEPAKNTR.NS,8/10/20,BUY,592,20
LALPATHLAB.NS,8/10/20,BUY,1888,3
LALPATHLAB.NS,8/10/20,BUY,1888,3
LUPIN.NS,8/10/20,SELL,964,12
MUTHOOTFIN.NS,8/10/20,BUY,1162,10
N100.NS,8/10/20,SELL,821,7
AARTIIND.NS,8/11/20,BUY,1045,10
EXIDEIND.NS,8/11/20,SELL,164,100
FEDERALBNK.NS,8/11/20,SELL,54.4,300
HDFCBANK.NS,8/11/20,SELL,1062,10
IDEA.NS,8/11/20,SELL,8.8,750
JBCHEPHARM.NS,8/11/20,BUY,735,8
JBCHEPHARM.NS,8/11/20,BUY,735,7
LAURUSLABS.NS,8/11/20,BUY,1030,10
MGL.NS,8/11/20,BUY,986,6
RELAXO.NS,8/11/20,SELL,635,25
ALKEM.NS,8/12/20,BUY,2783,2
BAJAJHLDNG.NS,8/12/20,SELL,2694,4
CIPLA.NS,8/12/20,BUY,760,7
DEEPAKNTR.NS,8/12/20,SELL,585,20
FDC.NS,8/12/20,BUY,322,20
GLENMARK.NS,8/12/20,SELL,468,65
HDFC.NS,8/12/20,SELL,1820,6
MANAPPURAM.NS,8/12/20,SELL,150,65
MUTHOOTFIN.NS,8/12/20,SELL,1140,10
RELIANCE.NS,8/12/20,BUY,2110,5
RELIANCE.NS,8/12/20,SELL,2130,5
SCI.NS,8/12/20,SELL,59.2,360
UPL.NS,8/12/20,SELL,483,12
AARTIIND.NS,8/13/20,BUY,1005,10
AUROPHARMA.NS,8/13/20,BUY,901,6
BANKBEES.NS,8/13/20,BUY,225,100
ITC.NS,8/13/20,BUY,200,25
NAVINFLUOR.NS,8/13/20,BUY,1983,3
BANKBEES.NS,8/14/20,SELL,222.6,100
BHARATRAS.NS,8/14/20,BUY,10020,1
KSCL.NS,8/14/20,BUY,617,10
KSCL.NS,8/14/20,BUY,617,10
RELIANCE.NS,8/14/20,BUY,2132,5
SKIPPER.NS,8/14/20,BUY,44,230
VINATIORGA.NS,8/14/20,BUY,1022,10
AARTIDRUGS.NS,8/17/20,SELL,2120,3
ASTRAZEN.NS,8/17/20,SELL,3327,3
BAJAJHLDNG.NS,8/17/20,BUY,2604,4
CIPLA.NS,8/17/20,SELL,773,7
DEEPAKNTR.NS,8/17/20,SELL,591,20
HDFC.NS,8/17/20,BUY,1791,5
HDFC.NS,8/17/20,BUY,1791,5
HDFCBANK.NS,8/17/20,BUY,1032,10
HDFCBANK.NS,8/17/20,SELL,1022,10
IDEA.NS,8/17/20,BUY,9,1000
MCX.NS,8/17/20,BUY,1598,5
NAVINFLUOR.NS,8/17/20,SELL,2008,3
PERSISTENT.NS,8/17/20,SELL,985,11
RITES.NS,8/17/20,BUY,254,20
SUNPHARMA.NS,8/17/20,SELL,531,20
ABBOTINDIA.NS,8/18/20,SELL,16780,1
BAYERCROP.NS,8/18/20,SELL,6090,2
BHARATRAS.NS,8/18/20,SELL,10120,1
FDC.NS,8/18/20,SELL,330,20
ISEC.NS,8/18/20,SELL,475,21
LUPIN.NS,8/18/20,SELL,992,13
MCX.NS,8/18/20,SELL,1614,5
RALLIS.NS,8/18/20,SELL,294,20
RELIANCE.NS,8/18/20,SELL,2120,5
THYROCARE.NS,8/18/20,BUY,790,10
VINATIORGA.NS,8/18/20,SELL,1003,10
AXISBANK.NS,8/19/20,BUY,446,2
AXISBANK.NS,8/19/20,BUY,446,8
AXISBANK.NS,8/19/20,BUY,446,10
AXISBANK.NS,8/19/20,BUY,446,20
BATAINDIA.NS,8/19/20,BUY,1270,8
GOLDBEES.NS,8/19/20,SELL,46.85,470
MASFIN.NS,8/19/20,BUY,663,10
MASFIN.NS,8/19/20,BUY,663,10
NBCC.NS,8/19/20,BUY,27.5,400
SBIN.NS,8/19/20,BUY,196,20
SBIN.NS,8/19/20,BUY,196,30
SBIN.NS,8/19/20,BUY,196,5
SEQUENT.NS,8/19/20,BUY,127,40
SEQUENT.NS,8/19/20,BUY,127,40
ISEC.NS,8/20/20,BUY,470,24
RELIANCE.NS,8/20/20,BUY,2114,5
COROMANDEL.NS,8/21/20,SELL,776,13
TCS.NS,8/21/20,BUY,2245,3
AARTIIND.NS,8/24/20,SELL,1200,10
ALKEM.NS,8/24/20,BUY,2786,4
AXISBANK.NS,8/24/20,BUY,445,40
BAJAJCON.NS,8/24/20,SELL,183,69
BAJAJHLDNG.NS,8/24/20,SELL,2670,4
BATAINDIA.NS,8/25/20,SELL,1330,8
IDEA.NS,8/25/20,SELL,9.1,1000
KSCL.NS,8/25/20,SELL,649,10
M&M.NS,8/25/20,BUY,605,20
UNICHEMLAB.NS,8/25/20,BUY,257,40
VINATIORGA.NS,8/25/20,BUY,1103,10
VSTIND.NS,8/25/20,SELL,3461,3
AARTIIND.NS,8/26/20,BUY,1119,10
AUROPHARMA.NS,8/26/20,BUY,867,12
BHARTIARTL.NS,8/26/20,BUY,519,20
DRREDDY.NS,8/26/20,BUY,4453,3
FDC.NS,8/26/20,BUY,327,15
FDC.NS,8/26/20,BUY,327,15
KSCL.NS,8/26/20,BUY,643,10
KSCL.NS,8/26/20,BUY,643,10
MASFIN.NS,8/26/20,SELL,830,10
RELIANCE.NS,8/26/20,BUY,2077,5
AXISBANK.NS,8/27/20,SELL,469,20
MASFIN.NS,8/27/20,SELL,820,10
RELIANCE.NS,8/27/20,SELL,2139,5
AJANTPHARM.NS,8/28/20,BUY,1563,7
AXISBANK.NS,8/28/20,SELL,490,20
AXISBANK.NS,8/28/20,SELL,490,20
AXISBANK.NS,8/28/20,SELL,503,10
BAJAJHLDNG.NS,8/28/20,BUY,2780,4
DRREDDY.NS,8/28/20,BUY,4385,3
DRREDDY.NS,8/28/20,BUY,4385,2
HAL.NS,8/28/20,BUY,998,10
HAL.NS,8/28/20,BUY,1020,10
HDFC.NS,8/28/20,SELL,1872,5
IEX.NS,8/28/20,SELL,193,30
ISEC.NS,8/28/20,SELL,486,24
KSCL.NS,8/28/20,SELL,629,10
MAYURUNIQ.NS,8/28/20,SELL,293,25
NH.NS,8/28/20,BUY,332,15
NH.NS,8/28/20,BUY,332,15
SBIN.NS,8/28/20,SELL,223,30
SUNPHARMA.NS,8/28/20,BUY,535,20
ALKYLAMINE.NS,8/31/20,BUY,3020,2
AXISBANK.NS,8/31/20,SELL,520,8
BAJAJHLDNG.NS,8/31/20,SELL,2745,4
BANDHANBNK.NS,8/31/20,SELL,324,5
DEEPAKNTR.NS,8/31/20,BUY,690,10
FINEORG.NS,8/31/20,BUY,2460,2
GMMPFAUDLR.NS,8/31/20,BUY,5570,1
HAL.NS,8/31/20,SELL,950,10
HDFC.NS,8/31/20,SELL,1907,5
NAVINFLUOR.NS,8/31/20,BUY,1960,3
PIIND.NS,8/31/20,BUY,1860,3
SBIN.NS,8/31/20,SELL,228,20
CIPLA.NS,9/1/20,BUY,714,14
FINEORG.NS,9/1/20,BUY,2420,2
GALAXYSURF.NS,9/1/20,BUY,1723,3
GARFIBRES.NS,9/1/20,BUY,1785,3
HINDUNILVR.NS,9/1/20,BUY,2160,10
ITC.NS,9/1/20,SELL,192,25
JINDALSTEL.NS,9/1/20,BUY,214,50
LT.NS,9/1/20,SELL,957,5
M&M.NS,9/1/20,SELL,613,20
MCX.NS,9/1/20,BUY,1570,3
RELIANCE.NS,9/1/20,BUY,2085,5
SUNPHARMA.NS,9/1/20,BUY,522,20
TATACONSUM.NS,9/1/20,BUY,547,20
TORNTPHARM.NS,9/1/20,BUY,2463,2
AJANTPHARM.NS,9/2/20,BUY,1460,6
APLLTD.NS,9/2/20,BUY,920,11
BHARTIARTL.NS,9/2/20,SELL,548,20
DEEPAKNTR.NS,9/2/20,SELL,735,10
EIDPARRY.NS,9/2/20,SELL,297,35
FINEORG.NS,9/2/20,SELL,2650,2
HDFC.NS,9/2/20,BUY,1833,5
HDFC.NS,9/2/20,BUY,1833,5
HDFCBANK.NS,9/2/20,BUY,1135,20
IPCALAB.NS,9/2/20,SELL,2038,2
ITC.NS,9/2/20,SELL,192,25
KRBL.NS,9/2/20,BUY,262,20
MCX.NS,9/2/20,BUY,1572,3
SKIPPER.NS,9/2/20,SELL,45.2,230
WIPRO.NS,9/2/20,SELL,275,40
APLLTD.NS,9/3/20,SELL,981,10
COLPAL.NS,9/3/20,BUY,1394,10
NATCOPHARM.NS,9/3/20,BUY,790,7
NATCOPHARM.NS,9/3/20,BUY,790,7
SHILPAMED.NS,9/3/20,BUY,520,20
VINATIORGA.NS,9/3/20,BUY,1018,5
VINATIORGA.NS,9/3/20,BUY,1018,5
ALKEM.NS,9/4/20,SELL,2845,2
ASTRAZEN.NS,9/4/20,SELL,3860,1
BHARTIARTL.NS,9/4/20,BUY,532,20
COLPAL.NS,9/4/20,SELL,1363,10
HAL.NS,9/4/20,SELL,911,10
HDFCBANK.NS,9/4/20,SELL,1114,20
HINDUNILVR.NS,9/4/20,SELL,2126,5
HINDUNILVR.NS,9/4/20,SELL,2130,5
IDEA.NS,9/4/20,BUY,12,500
MGL.NS,9/4/20,SELL,923,6
N100.NS,9/4/20,BUY,846,6
NBCC.NS,9/4/20,SELL,27.65,400
POLYCAB.NS,9/4/20,BUY,877,12
THYROCARE.NS,9/4/20,SELL,751,10
AXISBANK.NS,9/7/20,BUY,464,22
HDFCBANK.NS,9/7/20,BUY,1114,10
PIIND.NS,9/7/20,BUY,1835,3
ASTRAZEN.NS,9/9/20,BUY,3860,2
DIVISLAB.NS,9/9/20,BUY,3140,3
N100.NS,9/9/20,BUY,801,5
SEQUENT.NS,9/9/20,SELL,137.5,40
BAJAJ-AUTO.NS,9/10/20,BUY,2900,4
HEROMOTOCO.NS,9/10/20,BUY,2900,4
KSCL.NS,9/10/20,BUY,537,20
LUPIN.NS,9/10/20,BUY,943,10
RELIANCE.NS,9/10/20,SELL,2280,5
ALKEM.NS,9/11/20,SELL,2940,4
AMBER.NS,9/11/20,BUY,1760,3
BANKBEES.NS,9/11/20,BUY,226.5,50
HDFC.NS,9/11/20,BUY,1767,6
HDFCBANK.NS,9/11/20,BUY,1079,10
HEROMOTOCO.NS,9/11/20,SELL,2970,4
SHILPAMED.NS,9/11/20,SELL,564,20
AARTIIND.NS,9/14/20,SELL,1092,10
AVANTIFEED.NS,9/14/20,BUY,502,20
AXISBANK.NS,9/14/20,SELL,452,22
BAJAJ-AUTO.NS,9/14/20,SELL,2990,4
GARFIBRES.NS,9/14/20,BUY,1940,3
IEX.NS,9/14/20,BUY,193,30
M100.NS,9/14/20,BUY,18.5,500
M100.NS,9/14/20,BUY,18.5,500
VINATIORGA.NS,9/14/20,SELL,1065,10
AUROPHARMA.NS,9/15/20,BUY,820,13
DRREDDY.NS,9/15/20,SELL,4520,3
HDFC.NS,9/15/20,SELL,1768,5
LUPIN.NS,9/15/20,SELL,997,10
SRTRANSFIN.NS,9/15/20,BUY,650,16
UNICHEMLAB.NS,9/15/20,SELL,261,30
AXISBANK.NS,9/16/20,BUY,445,4
AXISBANK.NS,9/16/20,BUY,445,11
AXISBANK.NS,9/16/20,BUY,445,7
DRREDDY.NS,9/16/20,BUY,4600,3
INDIACEM.NS,9/16/20,SELL,123,50
KOTAKBANK.NS,9/16/20,BUY,1325,8
MGL.NS,9/16/20,BUY,910,6
PFIZER.NS,9/16/20,SELL,4950,3
